emp_no,first_name,last_name,title,salary,from_date
434580,Oscal,Saoudi,Senior Staff,65544,7/12/1986
434640,Ult,Picaronny,Engineer,40000,3/26/1995
434580,Oscal,Saoudi,Staff,65544,7/12/1986
434602,Maja,Angel,Engineer,49350,5/6/1985
434670,Gilbert,Valette,Senior Staff,76156,1/25/1996
434602,Maja,Angel,Senior Engineer,49350,5/6/1985
434673,Jeanne,Menhoudj,Technique Leader,75145,12/7/1987
434674,Shrikanth,Demeyer,Engineer,63376,8/4/1988
434674,Shrikanth,Demeyer,Senior Engineer,63376,8/4/1988
434604,Ranga,Kossowski,Senior Staff,55627,2/12/1988
434604,Ranga,Kossowski,Staff,55627,2/12/1988
434606,Hugh,Krupka,Engineer,44212,12/10/1988
434690,Zijian,Hammerschmidt,Senior Staff,73536,12/30/1987
434606,Hugh,Krupka,Senior Engineer,44212,12/10/1988
434742,Siamak,Levergood,Technique Leader,40000,9/14/1985
434700,Abdelwaheb,Botman,Engineer,40000,1/15/1987
434700,Abdelwaheb,Botman,Senior Engineer,40000,1/15/1987
434704,Adin,Schaar,Senior Staff,40000,12/26/1993
434704,Adin,Schaar,Staff,40000,12/26/1993
434807,Licheng,Karner,Engineer,49799,5/10/1987
434758,Alair,Tzvieli,Staff,48812,1/11/2000
434807,Licheng,Karner,Senior Engineer,49799,5/10/1987
434809,Stamatina,Peres,Engineer,40000,8/21/1994
434809,Stamatina,Peres,Senior Engineer,40000,8/21/1994
434824,Randy,Goodrum,Engineer,58694,9/14/1993
434760,Fumitake,Gill,Engineer,40000,5/31/1998
434762,Shaibal,Dalphin,Assistant Engineer,42295,6/3/1987
434832,Vojin,Mitzlaff,Senior Staff,50128,3/26/1997
434833,Uma,Shackell,Senior Staff,44303,12/18/1987
434762,Shaibal,Dalphin,Engineer,42295,6/3/1987
434766,Basim,Babu,Senior Staff,63078,4/10/1988
434770,Aluzio,Mamelak,Assistant Engineer,40000,6/10/1987
434770,Aluzio,Mamelak,Engineer,40000,6/10/1987
434785,Sachin,Penn,Senior Staff,45379,10/15/1988
434785,Sachin,Penn,Staff,45379,10/15/1988
434789,Heeju,Vuskovic,Senior Engineer,44146,6/18/1995
434790,Lorien,Baaz,Engineer,45666,2/7/1988
434896,Zhensheng,Furudate,Technique Leader,40000,2/10/1989
434790,Lorien,Baaz,Senior Engineer,45666,2/7/1988
434792,Wojceich,Veevers,Engineer,45687,7/14/1998
434794,Leni,Piazza,Senior Staff,42864,12/6/1987
434794,Leni,Piazza,Staff,42864,12/6/1987
435006,Panayotis,Thisen,Assistant Engineer,59292,6/24/1985
434923,Heather,Riefers,Senior Staff,73472,10/17/1985
434924,Feiyu,Morton,Engineer,40000,10/2/2000
434924,Feiyu,Morton,Senior Engineer,40000,10/2/2000
434949,Hausi,Lores,Engineer,42020,1/1/1986
434949,Hausi,Lores,Senior Engineer,42020,1/1/1986
434950,Berto,Sadowski,Engineer,40000,6/14/1987
434950,Berto,Sadowski,Senior Engineer,40000,6/14/1987
434957,Chandrasekaran,Munos,Engineer,54925,6/12/1992
434957,Chandrasekaran,Munos,Senior Engineer,54925,6/12/1992
434974,Alper,Piveteau,Engineer,60106,11/9/1994
434977,Arvin,Scallan,Engineer,40000,10/9/1989
434977,Arvin,Scallan,Senior Engineer,40000,10/9/1989
434988,Adin,Cannata,Engineer,40000,8/4/1986
434988,Adin,Cannata,Senior Engineer,40000,8/4/1986
435006,Panayotis,Thisen,Engineer,59292,6/24/1985
434995,Mads,Yoshimura,Senior Staff,74471,3/12/1986
434995,Mads,Yoshimura,Staff,74471,3/12/1986
434997,Ranan,Taubman,Senior Engineer,51308,6/7/1985
435006,Panayotis,Thisen,Senior Engineer,59292,6/24/1985
435032,Spyrose,Linnainmaa,Senior Engineer,42954,5/3/1991
435040,Shaowen,Otillio,Senior Staff,40000,11/13/1985
435040,Shaowen,Otillio,Staff,40000,11/13/1985
435047,Danco,Hiyoshi,Engineer,63744,5/25/1985
435047,Danco,Hiyoshi,Senior Engineer,63744,5/25/1985
435048,Wonhee,Matheson,Engineer,40000,5/1/1988
435048,Wonhee,Matheson,Senior Engineer,40000,5/1/1988
435063,Troy,Lenart,Engineer,47483,4/8/1986
435063,Troy,Lenart,Senior Engineer,47483,4/8/1986
435065,Roddy,Denna,Senior Staff,52684,2/20/1986
435078,Hatsukazu,Parfitt,Senior Staff,49866,1/28/1990
435109,Keung,Rikino,Engineer,40000,7/6/1987
435109,Keung,Rikino,Senior Engineer,40000,7/6/1987
435111,Gully,Khasidashvili,Senior Staff,40000,7/31/1986
435078,Hatsukazu,Parfitt,Staff,49866,1/28/1990
435210,Huiqun,Zongker,Senior Engineer,69416,8/21/1988
435126,Zeydy,Bernardeschi,Senior Staff,41687,4/17/1994
435126,Zeydy,Bernardeschi,Staff,41687,4/17/1994
435127,Pranas,Lovengreen,Senior Staff,83044,10/8/1991
435127,Pranas,Lovengreen,Staff,83044,10/8/1991
435135,Anoosh,Keirsey,Assistant Engineer,56825,9/27/1993
435135,Anoosh,Keirsey,Engineer,56825,9/27/1993
435148,Gennady,Buchter,Staff,72090,2/25/1994
435156,Munir,Emmerich,Engineer,47797,4/24/1989
435156,Munir,Emmerich,Senior Engineer,47797,4/24/1989
435165,Freyja,Coors,Senior Engineer,53087,4/9/1989
435198,Krisda,Dengi,Senior Staff,40000,11/15/1987
435198,Krisda,Dengi,Staff,40000,11/15/1987
435199,Pranay,Butterworth,Engineer,51720,11/24/1995
435220,Poorav,Basawa,Engineer,40000,3/21/1988
435220,Poorav,Basawa,Senior Engineer,40000,3/21/1988
435240,Cullen,Janetzko,Senior Staff,41157,9/6/1989
435311,Qunsheng,Hartvigsen,Senior Staff,40000,10/10/1993
435312,Hatsukazu,Kisuki,Engineer,47659,3/13/1985
435312,Hatsukazu,Kisuki,Senior Engineer,47659,3/13/1985
435313,Fun,Vitiello,Senior Staff,48857,11/9/1988
435315,Georgi,Turnbull,Senior Staff,50612,8/26/1986
435240,Cullen,Janetzko,Staff,41157,9/6/1989
435241,Takahito,Ciolek,Senior Staff,52129,7/23/1988
435241,Takahito,Ciolek,Staff,52129,7/23/1988
435326,Subir,Bonifati,Senior Staff,40000,9/7/1985
435326,Subir,Bonifati,Staff,40000,9/7/1985
435277,Sadegh,Prochazka,Staff,66652,9/3/1996
435345,Karoline,Murtafg,Engineer,57973,3/2/1985
435345,Karoline,Murtafg,Senior Engineer,57973,3/2/1985
435350,Abdulla,Debuse,Senior Staff,65081,7/26/1988
435350,Abdulla,Debuse,Staff,65081,7/26/1988
435354,Bowen,Bashian,Senior Staff,92868,2/5/1990
435283,Naftali,Lieblein,Engineer,41915,12/8/1987
435283,Naftali,Lieblein,Senior Engineer,41915,12/8/1987
435403,Dharmaraja,Ghelli,Engineer,40000,12/12/1987
435403,Dharmaraja,Ghelli,Senior Engineer,40000,12/12/1987
435417,Ranga,Melski,Technique Leader,40000,5/28/1987
435426,Vasilis,Yeung,Engineer,40000,4/30/1988
435426,Vasilis,Yeung,Senior Engineer,40000,4/30/1988
435427,Manibrata,Gewali,Senior Staff,45774,9/10/1992
435427,Manibrata,Gewali,Staff,45774,9/10/1992
435512,Yakkov,Orsini,Senior Engineer,67391,10/18/1999
435442,Yinghua,Shimshoni,Senior Engineer,40000,4/19/1987
435533,Stein,Giarratana,Engineer,86844,1/6/1999
435456,Chiradeep,Bazzichi,Engineer,45009,7/14/1995
435553,Somnath,Moffat,Staff,74641,8/13/1998
435555,Along,Cairo,Staff,82602,11/30/1995
435456,Chiradeep,Bazzichi,Senior Engineer,45009,7/14/1995
435459,Arto,Heuser,Technique Leader,46509,6/23/1986
435566,Licheng,Kawashima,Engineer,42107,9/16/1986
435467,Duke,Lodder,Senior Staff,67051,11/9/1985
435566,Licheng,Kawashima,Senior Engineer,42107,9/16/1986
435576,Urs,Felder,Engineer,59169,9/3/1989
435576,Urs,Felder,Senior Engineer,59169,9/3/1989
435467,Duke,Lodder,Staff,67051,11/9/1985
435491,Kristinn,Bashian,Engineer,58317,3/24/1987
435587,Mohua,Narahari,Technique Leader,43835,10/16/1988
435590,Adel,Hardjono,Senior Engineer,40302,12/26/1997
435598,Remko,Peltason,Assistant Engineer,66423,3/3/1990
435598,Remko,Peltason,Engineer,66423,3/3/1990
435598,Remko,Peltason,Senior Engineer,66423,3/3/1990
435491,Kristinn,Bashian,Senior Engineer,58317,3/24/1987
435713,Ortrun,Daescu,Technique Leader,56325,2/6/1988
435606,Kerhong,Aingworth,Engineer,56684,2/7/1998
435606,Kerhong,Aingworth,Senior Engineer,56684,2/7/1998
435611,Fabrizio,Shokrollahi,Engineer,41598,8/28/1985
435611,Fabrizio,Shokrollahi,Senior Engineer,41598,8/28/1985
435617,Almudena,Broder,Engineer,40000,7/6/1992
435617,Almudena,Broder,Senior Engineer,40000,7/6/1992
435618,Bouchung,Riesenhuber,Engineer,40000,12/6/1989
435618,Bouchung,Riesenhuber,Senior Engineer,40000,12/6/1989
435623,Paraskevi,Demos,Senior Staff,49493,4/15/1992
435623,Paraskevi,Demos,Staff,49493,4/15/1992
435630,Dines,Baer,Senior Staff,71684,7/29/1987
435630,Dines,Baer,Staff,71684,7/29/1987
435640,Zdislav,Kitai,Senior Staff,56271,4/18/1995
435645,Branimir,Hennings,Senior Engineer,40000,4/17/1986
435666,Dmitry,Zhang,Technique Leader,59062,12/28/1987
435679,Ravishankar,Herath,Engineer,40000,9/4/1989
435679,Ravishankar,Herath,Senior Engineer,40000,9/4/1989
435690,Zhonghua,Wynblatt,Engineer,68350,2/22/1995
435690,Zhonghua,Wynblatt,Senior Engineer,68350,2/22/1995
435691,Hinrich,Erev,Engineer,40000,5/11/1992
435691,Hinrich,Erev,Senior Engineer,40000,5/11/1992
435697,Miquel,McDermid,Engineer,44165,3/23/1985
435697,Miquel,McDermid,Senior Engineer,44165,3/23/1985
435719,Gritta,Sidou,Senior Staff,68322,9/16/1990
435720,Shahaf,Rijsenbrij,Engineer,40000,3/3/1998
435729,Yuuichi,Kroft,Engineer,41183,11/27/1991
435729,Yuuichi,Kroft,Senior Engineer,41183,11/27/1991
435753,Matk,Ratzlaff,Engineer,54531,11/27/1987
435799,Gudjon,Kaiserswerth,Senior Staff,87210,1/24/1988
435753,Matk,Ratzlaff,Senior Engineer,54531,11/27/1987
435806,Moie,Ventosa,Technique Leader,40000,5/23/1997
435810,Fumiya,Deyuan,Engineer,53293,4/26/1987
435775,Babette,Wiegley,Engineer,50787,9/26/1995
435810,Fumiya,Deyuan,Senior Engineer,53293,4/26/1987
435812,Kazuhisa,Rosca,Engineer,58864,10/10/1988
435812,Kazuhisa,Rosca,Senior Engineer,58864,10/10/1988
435819,Manton,Merey,Senior Staff,40000,8/1/1988
435819,Manton,Merey,Staff,40000,8/1/1988
435827,Shimshon,Weisert,Engineer,40777,7/3/1998
435827,Shimshon,Weisert,Senior Engineer,40777,7/3/1998
435830,Yechiam,Zaumen,Senior Engineer,40000,10/23/1986
435775,Babette,Wiegley,Senior Engineer,50787,9/26/1995
435836,Basil,Delgrande,Senior Staff,40000,1/12/1994
435782,Shugo,Bolotov,Staff,46912,8/22/1994
435842,Nigel,Wroclawski,Senior Staff,40000,12/26/1985
435842,Nigel,Wroclawski,Staff,40000,12/26/1985
435843,Fei,Gammage,Senior Staff,40000,3/21/2001
435843,Fei,Gammage,Staff,40000,3/21/2001
435851,Tru,Asser,Engineer,67996,9/18/1992
435783,Guozhong,Ghazalie,Engineer,45898,12/4/1985
435851,Tru,Asser,Senior Engineer,67996,9/18/1992
435783,Guozhong,Ghazalie,Senior Engineer,45898,12/4/1985
435856,Yurij,Morrow,Senior Staff,40000,7/17/1988
435856,Yurij,Morrow,Staff,40000,7/17/1988
435785,Yongmin,Validov,Senior Staff,58263,4/8/1988
435785,Yongmin,Validov,Staff,58263,4/8/1988
435911,Patricia,Perez,Senior Staff,43821,1/18/1993
435880,Kwangsub,Giarratana,Engineer,40000,11/11/1993
435880,Kwangsub,Giarratana,Senior Engineer,40000,11/11/1993
435893,Charlene,Byoun,Engineer,40000,9/4/1999
435911,Patricia,Perez,Staff,43821,1/18/1993
435916,Cullen,Murtha,Engineer,47875,3/2/1985
435916,Cullen,Murtha,Senior Engineer,47875,3/2/1985
435952,Toshimi,Back,Senior Engineer,58901,3/12/1993
435995,Jovan,Anger,Engineer,40000,6/23/1987
435995,Jovan,Anger,Senior Engineer,40000,6/23/1987
435998,Ymte,Wrigley,Technique Leader,44243,11/12/1986
436001,Guenter,Restivo,Senior Engineer,48629,12/22/1988
436002,Kazuyasu,Takanami,Assistant Engineer,40000,5/26/1986
436002,Kazuyasu,Takanami,Engineer,40000,5/26/1986
436002,Kazuyasu,Takanami,Senior Engineer,40000,5/26/1986
436005,Kristen,Poupard,Senior Engineer,57348,8/10/1993
436007,Wonhee,Soicher,Senior Staff,40000,12/1/1987
436008,Jordanka,Hasenauer,Staff,40000,8/26/1997
436016,Uma,Shokrollahi,Senior Engineer,40000,10/5/1988
436020,Rutger,Wielonsky,Engineer,40000,7/29/1987
436020,Rutger,Wielonsky,Senior Engineer,40000,7/29/1987
435967,Izaskun,Schneeberger,Engineer,52660,3/22/1992
436031,Jaques,Schmezko,Engineer,40000,11/25/1985
436031,Jaques,Schmezko,Senior Engineer,40000,11/25/1985
435967,Izaskun,Schneeberger,Senior Engineer,52660,3/22/1992
435980,Toney,Rando,Senior Staff,76720,2/25/1993
436049,Golgen,Schmiedel,Staff,40000,9/12/1997
436050,Christophe,Emiris,Assistant Engineer,41179,12/11/1991
436050,Christophe,Emiris,Engineer,41179,12/11/1991
435980,Toney,Rando,Staff,76720,2/25/1993
436061,Ekawit,Ressouche,Engineer,64383,12/3/1993
436061,Ekawit,Ressouche,Senior Engineer,64383,12/3/1993
436062,Kshitij,Ibel,Senior Staff,68800,8/2/1986
436062,Kshitij,Ibel,Staff,68800,8/2/1986
435992,Kish,Herber,Senior Engineer,40000,1/27/1986
436069,Xumin,Spieker,Engineer,40000,10/30/1985
436069,Xumin,Spieker,Senior Engineer,40000,10/30/1985
436073,Pranjal,Lyonns,Assistant Engineer,40000,3/10/1987
436073,Pranjal,Lyonns,Engineer,40000,3/10/1987
436073,Pranjal,Lyonns,Senior Engineer,40000,3/10/1987
436074,Jessie,Morrow,Engineer,65240,2/7/1991
436074,Jessie,Morrow,Senior Engineer,65240,2/7/1991
436077,Mabo,Macedo,Senior Staff,63384,10/2/1991
436077,Mabo,Macedo,Staff,63384,10/2/1991
436094,Mads,McDermid,Engineer,67686,10/31/1987
436094,Mads,McDermid,Senior Engineer,67686,10/31/1987
436124,Padma,Binding,Engineer,48245,9/4/1986
436188,Bedir,Bridgland,Technique Leader,76464,8/13/1986
436191,Aram,Rajcani,Engineer,40000,2/11/1997
436191,Aram,Rajcani,Senior Engineer,40000,2/11/1997
436196,Kolar,Cherinka,Engineer,42441,4/25/1988
436196,Kolar,Cherinka,Senior Engineer,42441,4/25/1988
436205,Rosita,Zielinski,Engineer,50259,7/16/1986
436205,Rosita,Zielinski,Senior Engineer,50259,7/16/1986
436209,Manton,Kermarrec,Assistant Engineer,40000,9/26/1988
436209,Manton,Kermarrec,Engineer,40000,9/26/1988
436209,Manton,Kermarrec,Senior Engineer,40000,9/26/1988
436124,Padma,Binding,Senior Engineer,48245,9/4/1986
436218,Gladys,Bergere,Engineer,40000,7/1/1996
436126,Janalee,Baek,Senior Staff,66896,12/21/1996
436126,Janalee,Baek,Staff,66896,12/21/1996
436225,Mani,Penz,Senior Engineer,41222,5/22/1986
436130,Guenter,Lorys,Engineer,40000,9/8/1988
436130,Guenter,Lorys,Senior Engineer,40000,9/8/1988
436243,Evgueni,Fujisaki,Senior Staff,48717,10/27/1988
436243,Evgueni,Fujisaki,Staff,48717,10/27/1988
436144,Mark,Morrow,Engineer,45592,7/20/1985
436254,Tsutomu,Bellone,Senior Staff,81325,8/17/1988
436254,Tsutomu,Bellone,Staff,81325,8/17/1988
436144,Mark,Morrow,Senior Engineer,45592,7/20/1985
436148,Basant,Cairo,Senior Staff,68773,12/12/1986
436148,Basant,Cairo,Staff,68773,12/12/1986
436156,Nectarios,Benaini,Assistant Engineer,60657,11/18/1999
436178,Venkatesan,Ozery,Technique Leader,40000,8/1/1986
436302,Ymte,Schurmann,Senior Staff,70658,3/17/1985
436302,Ymte,Schurmann,Staff,70658,3/17/1985
436304,Mohammed,Sommer,Engineer,40000,7/19/1986
436304,Mohammed,Sommer,Senior Engineer,40000,7/19/1986
436307,Parke,Sambasivam,Senior Engineer,40000,11/18/1985
436183,Geoffrey,Jakobus,Senior Staff,42789,11/10/1989
436319,Ramzi,Emmerich,Engineer,40959,9/15/1986
436319,Ramzi,Emmerich,Senior Engineer,40959,9/15/1986
436394,Guther,Chappelet,Engineer,40177,11/25/1987
436339,Berthier,Koblitz,Senior Engineer,40000,9/10/1988
436342,Sreenivas,Lorho,Senior Staff,40000,5/30/1988
436344,Manibrata,Anily,Senior Staff,54917,2/7/1989
436344,Manibrata,Anily,Staff,54917,2/7/1989
436372,Abdelkader,Leslie,Senior Staff,45073,10/19/1986
436372,Abdelkader,Leslie,Staff,45073,10/19/1986
436484,Florina,Dehkordi,Staff,43765,3/1/1999
436394,Guther,Chappelet,Senior Engineer,40177,11/25/1987
436490,Hsiangchu,Willoner,Engineer,64848,7/29/1993
436490,Hsiangchu,Willoner,Senior Engineer,64848,7/29/1993
436491,Marsja,Jakobus,Senior Staff,48999,9/16/1987
436491,Marsja,Jakobus,Staff,48999,9/16/1987
436395,Percy,Meszaros,Engineer,59676,10/24/1986
436395,Percy,Meszaros,Senior Engineer,59676,10/24/1986
436498,Nathalie,Falco,Senior Staff,40000,10/31/1996
436499,Charlene,Trachtenberg,Senior Staff,40000,2/18/1989
436499,Charlene,Trachtenberg,Staff,40000,2/18/1989
436419,Randi,Schapiro,Senior Staff,49248,7/1/1985
436508,Taegyun,Michaeli,Senior Staff,59174,2/16/1988
436508,Taegyun,Michaeli,Staff,59174,2/16/1988
436514,Mahendra,Fritzsche,Senior Staff,52379,4/11/1988
436514,Mahendra,Fritzsche,Staff,52379,4/11/1988
436515,Djenana,Krone,Engineer,40000,5/26/1998
436525,Abdulah,Langford,Engineer,56029,7/15/1988
436525,Abdulah,Langford,Senior Engineer,56029,7/15/1988
436419,Randi,Schapiro,Staff,49248,7/1/1985
436431,Uriel,Hutton,Senior Staff,86848,8/12/1987
436540,Bedrich,Ishibashi,Engineer,55532,4/22/1987
436540,Bedrich,Ishibashi,Senior Engineer,55532,4/22/1987
436431,Uriel,Hutton,Staff,86848,8/12/1987
436433,Ibibia,Morrow,Engineer,40000,12/17/1985
436433,Ibibia,Morrow,Senior Engineer,40000,12/17/1985
436442,Mang,Takanami,Assistant Engineer,62859,3/18/1999
436446,Tze,Bazzichi,Senior Staff,62716,3/3/1986
436446,Tze,Bazzichi,Staff,62716,3/3/1986
436449,Tetsurou,Wilfing,Engineer,43763,6/25/1987
436449,Tetsurou,Wilfing,Senior Engineer,43763,6/25/1987
436457,Wilmer,Deville,Staff,75240,6/8/2000
436467,Rafael,Edelhoff,Senior Staff,40000,8/19/2000
436473,Nakhoon,Braunmuhl,Senior Staff,68869,9/5/1988
436473,Nakhoon,Braunmuhl,Staff,68869,9/5/1988
436684,Alejandra,Molenkamp,Engineer,42992,3/28/1988
436585,Adib,Pargas,Senior Staff,62647,10/8/2001
436585,Adib,Pargas,Staff,62647,10/8/2001
436599,Parke,Zhang,Staff,40000,8/31/1998
436603,Duro,Rodite,Senior Staff,44118,6/13/1987
436603,Duro,Rodite,Staff,44118,6/13/1987
436612,Koldo,Kumaresan,Senior Engineer,42719,12/26/1986
436615,Jolita,Lortz,Engineer,54629,4/24/1997
436625,Shim,Pluym,Senior Staff,67434,1/7/1994
436635,Godehard,Levergood,Senior Staff,40000,5/14/1991
436635,Godehard,Levergood,Staff,40000,5/14/1991
436639,Lidong,Krogh,Technique Leader,67887,3/2/1990
436644,Boguslaw,Luks,Engineer,40000,9/16/1999
436645,Gil,Pouyioutas,Engineer,40000,3/25/1988
436645,Gil,Pouyioutas,Senior Engineer,40000,3/25/1988
436646,Dante,Rotem,Engineer,40000,11/8/1998
436651,Weijing,Birnbaum,Senior Staff,80851,1/16/1989
436651,Weijing,Birnbaum,Staff,80851,1/16/1989
436652,Marek,Anger,Engineer,40000,6/6/1995
436652,Marek,Anger,Senior Engineer,40000,6/6/1995
436653,Anoosh,Siepmann,Engineer,60661,8/29/1991
436653,Anoosh,Siepmann,Senior Engineer,60661,8/29/1991
436656,Rimon,Joslin,Assistant Engineer,40000,12/26/1987
436656,Rimon,Joslin,Engineer,40000,12/26/1987
436662,Mingzeng,Versino,Technique Leader,51517,8/21/1988
436684,Alejandra,Molenkamp,Senior Engineer,42992,3/28/1988
436686,Yishay,Tiemann,Engineer,42347,12/29/1987
436686,Yishay,Tiemann,Senior Engineer,42347,12/29/1987
436693,JoAnna,Sherertz,Senior Staff,62904,12/23/1994
436693,JoAnna,Sherertz,Staff,62904,12/23/1994
436694,Katsuo,Rothe,Assistant Engineer,40000,5/22/1985
436694,Katsuo,Rothe,Engineer,40000,5/22/1985
436694,Katsuo,Rothe,Senior Engineer,40000,5/22/1985
436697,Xinan,Sanella,Engineer,40000,3/15/1989
436697,Xinan,Sanella,Senior Engineer,40000,3/15/1989
436698,Emdad,McClurg,Senior Staff,85810,6/30/1999
436698,Emdad,McClurg,Staff,85810,6/30/1999
436705,Margareta,Spataro,Senior Staff,73901,11/3/1986
436705,Margareta,Spataro,Staff,73901,11/3/1986
436714,Gill,Lores,Senior Engineer,49390,4/22/1999
436718,Poornachandra,Uchoa,Engineer,40000,7/12/1992
436718,Poornachandra,Uchoa,Senior Engineer,40000,7/12/1992
436731,Berni,Uhrig,Staff,40000,9/17/1999
436792,Taizo,Luca,Senior Staff,62808,1/18/1987
436792,Taizo,Luca,Staff,62808,1/18/1987
436744,Remzi,Luders,Senior Staff,83358,3/24/1986
436822,Nahid,Yavatkar,Technique Leader,40000,9/1/1987
436744,Remzi,Luders,Staff,83358,3/24/1986
436757,Guiseppe,Lunt,Engineer,50394,3/16/1986
436836,Mads,Muchinsky,Senior Staff,66249,2/1/1992
436836,Mads,Muchinsky,Staff,66249,2/1/1992
436842,Tomofumi,Krzyzanowski,Senior Engineer,64016,7/22/1986
436757,Guiseppe,Lunt,Senior Engineer,50394,3/16/1986
436848,Nitsan,Naudin,Senior Staff,46301,11/7/1988
436848,Nitsan,Naudin,Staff,46301,11/7/1988
436869,Billie,Barinka,Engineer,67335,11/19/1986
436869,Billie,Barinka,Senior Engineer,67335,11/19/1986
436886,Martins,Benzmuller,Engineer,40000,12/18/1987
436886,Martins,Benzmuller,Senior Engineer,40000,12/18/1987
436893,Duro,Perko,Engineer,48706,8/3/1996
436965,Falguni,Leijenhorst,Engineer,64942,6/22/1986
436965,Falguni,Leijenhorst,Senior Engineer,64942,6/22/1986
436969,Jianhua,Olano,Engineer,46772,7/5/1986
436969,Jianhua,Olano,Senior Engineer,46772,7/5/1986
436981,Satoru,Champarnaud,Senior Engineer,45127,1/22/1990
436991,Nikolaos,Ratnakar,Engineer,62150,8/17/1985
436991,Nikolaos,Ratnakar,Senior Engineer,62150,8/17/1985
437024,Ioana,Jullig,Senior Staff,93688,7/27/1988
437033,Gregory,Tsunoo,Engineer,52688,4/27/1993
437033,Gregory,Tsunoo,Senior Engineer,52688,4/27/1993
437039,Kaijung,Godskesen,Senior Staff,75177,11/20/1985
437039,Kaijung,Godskesen,Staff,75177,11/20/1985
437045,Bojan,Yamaashi,Engineer,40000,5/30/1985
437045,Bojan,Yamaashi,Senior Engineer,40000,5/30/1985
437052,Baocai,Gill,Senior Staff,54172,2/1/1993
437052,Baocai,Gill,Staff,54172,2/1/1993
437059,Jouni,Mahnke,Senior Staff,92292,3/23/1988
437059,Jouni,Mahnke,Staff,92292,3/23/1988
436897,Shimshon,Gyorkos,Engineer,58813,4/13/1993
436897,Shimshon,Gyorkos,Senior Engineer,58813,4/13/1993
436904,Tse,Fontan,Senior Staff,86974,4/10/1988
436904,Tse,Fontan,Staff,86974,4/10/1988
436909,Yuriy,Standera,Engineer,40000,12/20/1993
436909,Yuriy,Standera,Senior Engineer,40000,12/20/1993
436913,Kauko,Luders,Engineer,40000,7/5/1987
436913,Kauko,Luders,Senior Engineer,40000,7/5/1987
437178,Radhika,Suwa,Engineer,50281,6/4/1986
437074,Jiang,Falco,Engineer,40000,11/13/1997
437082,Hinrich,Cyne,Engineer,40000,10/30/1986
437082,Hinrich,Cyne,Senior Engineer,40000,10/30/1986
437093,Otmar,Barvinok,Technique Leader,46063,1/6/1991
437097,Salvador,Clemencon,Senior Staff,86782,4/18/1987
437097,Salvador,Clemencon,Staff,86782,4/18/1987
437098,Alassane,Gaughan,Assistant Engineer,54031,6/24/1987
437098,Alassane,Gaughan,Engineer,54031,6/24/1987
437101,Ramachenga,Birrer,Senior Staff,41639,12/1/1985
437103,Uno,Thimonier,Engineer,47768,6/3/1992
437103,Uno,Thimonier,Senior Engineer,47768,6/3/1992
437112,Kolar,Gerlach,Senior Staff,40000,2/23/1988
437112,Kolar,Gerlach,Staff,40000,2/23/1988
437120,Valeri,Tagansky,Technique Leader,55121,12/12/1997
437123,Prodip,Shimshoni,Engineer,55971,5/18/1993
437123,Prodip,Shimshoni,Senior Engineer,55971,5/18/1993
437129,Shuho,Suessmith,Engineer,40000,6/23/1985
437129,Shuho,Suessmith,Senior Engineer,40000,6/23/1985
437131,Duke,Veccia,Senior Staff,50469,9/28/1986
437148,Elvis,Sambasivam,Engineer,50630,9/5/1986
437148,Elvis,Sambasivam,Senior Engineer,50630,9/5/1986
437159,Munehiko,Ritzmann,Senior Engineer,42772,9/1/1988
437166,Gennady,Ariola,Assistant Engineer,66763,2/23/1985
437166,Gennady,Ariola,Engineer,66763,2/23/1985
437166,Gennady,Ariola,Senior Engineer,66763,2/23/1985
437178,Radhika,Suwa,Senior Engineer,50281,6/4/1986
437181,Hiroyasu,Stellhorn,Engineer,54357,6/5/1986
437181,Hiroyasu,Stellhorn,Senior Engineer,54357,6/5/1986
437182,Shigeaki,Vecchio,Senior Staff,66651,10/20/1992
437182,Shigeaki,Vecchio,Staff,66651,10/20/1992
437191,Shmuel,Luca,Senior Staff,40155,11/19/1988
437191,Shmuel,Luca,Staff,40155,11/19/1988
437195,Uno,Hettesheimer,Engineer,40000,5/18/1993
437195,Uno,Hettesheimer,Senior Engineer,40000,5/18/1993
437266,Mack,Biran,Engineer,43824,6/14/1995
437205,Godehard,Panangaden,Engineer,43783,5/25/1986
437267,Seongbae,Dengi,Technique Leader,59763,5/2/1986
437271,Nikolaus,Beutelspacher,Engineer,40000,9/5/1986
437271,Nikolaus,Beutelspacher,Senior Engineer,40000,9/5/1986
437205,Godehard,Panangaden,Senior Engineer,43783,5/25/1986
437280,Khatoun,Khalil,Senior Engineer,46005,10/31/1987
437209,Nishit,Pero,Staff,47983,12/12/1999
437289,Eirik,Makinen,Engineer,40000,6/2/1988
437289,Eirik,Makinen,Senior Engineer,40000,6/2/1988
437223,Syozo,Lorin,Senior Staff,43332,1/31/1987
437295,Shao,Solovay,Senior Staff,40000,2/27/1985
437298,Van,Msuda,Senior Staff,45719,12/1/1985
437298,Van,Msuda,Staff,45719,12/1/1985
437223,Syozo,Lorin,Staff,43332,1/31/1987
437230,Theirry,Erie,Senior Staff,40000,3/26/1985
437324,Luisa,Seghrouchni,Staff,76635,12/1/1996
437230,Theirry,Erie,Staff,40000,3/26/1985
437233,Beshir,Stroustrup,Engineer,76122,6/13/1988
437337,Marko,Klassen,Staff,47513,10/25/1994
437233,Beshir,Stroustrup,Senior Engineer,76122,6/13/1988
