emp_no,first_name,last_name,title,salary,from_date
433245,Duangkaew,Pleszkun,Senior Engineer,40000,1995-08-01
433251,Yuriy,Fiutem,Senior Staff,50291,2001-11-16
433252,Hitomi,Lorie,Senior Staff,40000,1999-12-11
433271,Freyja,Naumovich,Senior Engineer,49484,1997-09-15
433293,Emran,Mansanne,Senior Engineer,64774,1994-05-06
433300,Tonia,Kleiser,Senior Engineer,40488,1987-03-01
433307,Filipp,Norsworthy,Staff,79896,1998-06-19
433320,Gunilla,Takkinen,Senior Engineer,88931,1996-01-02
433321,Mabo,Msuda,Senior Engineer,64727,1996-01-22
433343,Radhika,Cmelik,Senior Staff,51291,1992-03-27
433350,Pasqua,Danner,Engineer,41407,1999-09-07
433360,Chanjung,Setlzner,Senior Engineer,40000,1991-11-21
433372,Rasiah,Yemenis,Senior Staff,73635,1990-05-24
433381,Nakhoon,Heering,Senior Staff,61110,1999-04-19
433385,Kazuhide,Cardazo,Senior Engineer,40000,1995-10-03
433408,DeForest,Gerteisen,Senior Engineer,40797,1994-04-16
433414,Juyoung,Brattka,Senior Engineer,60815,1999-08-24
433433,Shem,Koprowski,Staff,43761,1999-02-04
433440,Younwoo,Straney,Senior Staff,78350,1994-04-07
433455,Yannik,Eldridge,Senior Engineer,40000,1995-03-09
433460,Carrsten,Halevi,Staff,59982,1997-08-13
433481,Fumino,Rouquie,Engineer,40000,1995-10-23
433488,Wayne,Antonisse,Senior Staff,67143,1993-10-07
433509,Dzung,Demian,Senior Staff,71106,1995-08-01
433514,Susanne,Mikschl,Senior Engineer,40000,1999-07-08
433520,Armond,Cairo,Senior Staff,54811,1993-04-15
433534,Filipe,Kleiser,Senior Engineer,41088,1993-09-22
433537,Roselyn,Picel,Technique Leader,40000,1985-06-20
433538,Hidde,Vieth,Senior Engineer,40000,1998-05-01
433539,Jacopo,Sridhar,Senior Engineer,65332,1995-08-18
433576,Marsja,Portugali,Engineer,40000,1998-11-21
433606,Taisook,Baba,Senior Engineer,40000,1987-08-29
433608,Aruna,Simkin,Senior Engineer,83847,1992-09-26
433628,Vishu,Copas,Engineer,44618,1997-09-12
433631,Bodh,Luff,Senior Staff,89623,1992-03-28
433647,Shmuel,Pramanik,Senior Staff,45177,1990-03-18
433656,Pragnesh,Silva,Senior Engineer,40000,2002-02-15
433663,Arnd,Francisci,Senior Engineer,56560,1995-08-03
433665,Aimee,Kusalik,Staff,87168,1999-08-29
433670,Mohamadou,Bresenham,Senior Staff,83846,1994-11-21
433679,Serenella,Katzenelson,Senior Staff,40000,1993-12-25
433687,Conrado,Giveon,Senior Staff,50112,1996-09-01
433689,Make,Borovoy,Technique Leader,40000,1988-03-09
433696,Prasadram,Fargier,Engineer,48710,1998-02-08
433699,Serif,Sifakis,Senior Staff,41956,1993-03-22
433701,Dante,Rando,Staff,43827,1996-12-06
433710,Gou,Baezner,Senior Engineer,40000,1994-03-06
433723,Goh,Taneja,Senior Staff,40548,1991-08-01
433732,Miquel,Chepyzhov,Senior Staff,100686,1997-03-11
433738,Toshimi,Petersohn,Staff,50419,1998-09-23
433749,Marjo,Huhdanpaa,Senior Staff,40000,1987-07-09
433754,Leon,Sommen,Engineer,41907,1998-01-18
433759,Ugo,Preusig,Staff,91298,1998-11-27
433764,Conrado,Zolotykh,Staff,43414,1999-11-22
433776,Kauko,Castellani,Senior Engineer,54621,1997-06-29
433790,Prodip,Rusmann,Staff,55395,1997-01-11
433799,Kwangsub,Luga,Senior Engineer,40000,1997-10-02
433822,Lucien,Garnham,Senior Engineer,64772,1991-03-28
433828,Elzbieta,Matzov,Senior Engineer,66671,1997-10-19
433829,Mayumi,Murrill,Technique Leader,52307,1988-02-28
433848,Arun,Hanratty,Senior Engineer,42940,1999-02-18
433869,Mang,Kalorkoti,Senior Engineer,60312,1994-03-25
433873,Uwe,Alpin,Senior Engineer,40689,1994-07-12
433880,Arumugam,Peek,Senior Engineer,40000,1997-03-21
433888,Armond,Sommen,Senior Engineer,40000,1990-11-20
433891,Samphel,Bamford,Senior Engineer,53071,1999-09-07
433900,Salvador,Varley,Senior Staff,91770,1999-08-05
433902,Nevin,Dusink,Senior Engineer,40000,1994-10-09
433925,Hausi,Varley,Senior Engineer,56115,1994-04-21
433926,Xiaobin,Alblas,Technique Leader,41355,1990-01-22
433928,Shiv,Szmurlo,Senior Staff,58080,1992-10-05
433936,Kyoichi,Reeken,Senior Engineer,40000,1995-10-09
433938,Venkatesan,Azadmanesh,Senior Staff,63989,1993-10-17
433939,Valdiodio,Wrigley,Engineer,40000,1996-12-28
433941,Zejun,Ozeri,Senior Engineer,67780,1987-10-05
433949,Alejandra,Mondadori,Senior Engineer,53977,1986-04-01
433955,Niteen,Daescu,Senior Staff,70623,2001-12-02
433962,Mani,Waleschkowski,Senior Engineer,40000,1994-12-30
433966,Yannik,Bruckman,Senior Engineer,40000,1996-03-03
433973,Behnaam,Speek,Senior Staff,54308,1991-07-07
433992,Isamu,Gien,Engineer,40000,1995-05-05
433998,Chiradeep,Pettis,Senior Staff,86921,1995-07-05
434004,Xiahua,Haddadi,Senior Staff,55050,1992-05-23
434017,Wuxu,Radivojevic,Technique Leader,40000,1988-09-02
434019,Kristen,Swiler,Senior Engineer,40000,1985-11-27
434023,Kristian,Worfolk,Senior Staff,64796,1992-06-20
434028,Shen,Biron,Senior Engineer,40000,2000-11-17
434033,Sedat,Itzfeldt,Engineer,40000,1996-11-25
434034,Yoshimitsu,Shihab,Senior Engineer,87804,1987-02-06
434036,Mingzeng,Suri,Senior Staff,40000,1995-09-09
434038,Chirstian,Kaiserswerth,Senior Staff,72458,1995-05-06
434051,Steve,Legleitner,Technique Leader,50218,1991-09-18
434058,Masami,Eterovic,Senior Staff,64566,1997-04-21
434080,Tru,Pettis,Technique Leader,45095,1993-10-26
434082,Filipe,Swick,Senior Staff,40000,1996-09-01
434084,Abdelghani,Cappello,Senior Staff,90879,1995-06-12
434089,Mamdouh,Bratten,Senior Engineer,44226,1994-03-23
434106,Muzhong,Simmen,Senior Staff,40000,1996-10-13
434111,Satoru,Demeyer,Senior Staff,40000,1993-01-17
434113,Miyeon,Walston,Senior Staff,44909,1985-02-25
434114,Nobuyoshi,Portugali,Senior Staff,79837,1995-10-21
434120,Dayanand,Baca,Senior Staff,78682,1995-03-23
434121,Tadahiro,Rabejac,Staff,40000,1999-08-07
434143,Barna,Zhiwei,Technique Leader,61316,1985-04-09
434158,Hiroyasu,Fasbender,Senior Staff,41439,1997-08-27
434178,Lillian,Makinen,Technique Leader,44443,1985-05-05
434200,Georg,Beutelspacher,Senior Engineer,49570,1985-05-18
434202,Lenore,Unno,Senior Staff,42716,1995-09-06
434214,Oscal,Fabrizio,Technique Leader,40000,1994-06-15
434226,Miquel,Gulla,Senior Staff,82185,1991-08-09
434234,Younwoo,Rothenberg,Staff,86267,1999-02-23
434236,Rosalie,Vilarrasa,Senior Engineer,40000,1991-07-12
434238,Stein,Frijda,Senior Engineer,57085,1987-05-02
434249,Malu,Bonifati,Senior Staff,65294,1996-05-30
434250,Ulises,Jansch,Senior Staff,61249,1986-10-16
434262,Kerryn,Peir,Senior Staff,55038,1995-11-18
434272,Woody,Roccetti,Senior Engineer,49289,1985-06-14
434274,Turgut,Katalagarianos,Senior Engineer,40000,1995-11-05
434278,Sedat,Binding,Senior Engineer,40000,1998-06-11
434289,Sajjan,Broomell,Senior Staff,74570,1992-03-06
434309,Georgi,Tsukuda,Senior Staff,40000,1994-02-06
434310,Dmitry,Einsfeld,Senior Engineer,40000,2001-11-14
434318,Joydip,Taneja,Senior Engineer,52867,1997-01-24
434327,Adhemar,Middleton,Engineer,51612,1998-06-09
434339,Danae,Lorch,Senior Staff,85416,2000-07-25
434360,Aram,Zolotykh,Senior Engineer,64406,1991-02-25
434362,Guttorm,Demizu,Senior Engineer,49044,1988-06-14
434365,Takahira,Isard,Senior Staff,40000,1996-04-23
434377,Katsuo,Pollacia,Senior Engineer,40000,1991-09-20
434385,Kerryn,Callaway,Senior Engineer,43096,1996-08-07
434391,Ulf,Schahn,Senior Engineer,52690,1986-05-09
434431,Berto,Hiroyama,Senior Staff,77293,1994-06-07
434442,Paraskevi,Ishibashi,Senior Engineer,51501,1997-10-30
434456,Maha,Picci,Senior Staff,46178,1994-09-10
434458,Mari,Stellhorn,Senior Staff,60952,2001-12-08
434466,Geoff,Servieres,Senior Engineer,40000,1987-09-07
434496,Rosalyn,Vecchio,Senior Engineer,58287,1999-08-05
434505,Jianhua,Fritzsche,Engineer,40000,1999-04-17
434507,Baruch,Carrere,Senior Engineer,67852,1992-04-10
434508,Kendra,Birjandi,Senior Staff,62851,1985-08-13
434519,Zissis,Eiron,Senior Engineer,40853,1986-12-30
434523,Pintsang,Danecki,Senior Staff,43743,1996-02-19
434534,Marla,Naudin,Engineer,40000,1999-08-21
434546,Mahmut,Whitcomb,Staff,59912,1998-08-26
434549,Sachio,Quaggetto,Senior Staff,40000,1995-01-23
434552,Shaibal,Setiz,Senior Engineer,40000,1996-10-25
434558,Shichao,Harllee,Senior Staff,69161,1990-12-17
434560,Gudjon,Petereit,Senior Staff,49514,1994-08-27
434578,Rimon,Cangellaris,Senior Engineer,54173,1997-12-12
434580,Oscal,Saoudi,Senior Staff,65544,1995-07-12
434602,Maja,Angel,Senior Engineer,49350,1993-05-06
434604,Ranga,Kossowski,Senior Staff,55627,1993-02-11
434606,Hugh,Krupka,Senior Engineer,44212,1994-12-10
434631,Arup,Cannane,Senior Engineer,41989,2000-05-08
434632,Gladys,Thombley,Engineer,51060,1998-07-10
434640,Ult,Picaronny,Engineer,40000,1995-03-26
434670,Gilbert,Valette,Senior Staff,76156,1996-01-25
434673,Jeanne,Menhoudj,Technique Leader,75145,1987-12-07
434674,Shrikanth,Demeyer,Senior Engineer,63376,1995-08-05
434690,Zijian,Hammerschmidt,Senior Staff,73536,1987-12-30
434700,Abdelwaheb,Botman,Senior Engineer,40000,1996-01-15
434704,Adin,Schaar,Senior Staff,40000,2000-12-26
434742,Siamak,Levergood,Technique Leader,40000,1985-09-14
434758,Alair,Tzvieli,Staff,48812,2000-01-11
434760,Fumitake,Gill,Engineer,40000,1998-05-31
434762,Shaibal,Dalphin,Engineer,42295,1995-06-03
434766,Basim,Babu,Senior Staff,63078,1988-04-10
434770,Aluzio,Mamelak,Engineer,40000,1995-06-10
434785,Sachin,Penn,Senior Staff,45379,1997-10-15
434789,Heeju,Vuskovic,Senior Engineer,44146,1995-05-18
434790,Lorien,Baaz,Senior Engineer,45666,1993-02-06
434792,Wojceich,Veevers,Engineer,45687,1998-07-14
434794,Leni,Piazza,Senior Staff,42864,1995-12-06
434807,Licheng,Karner,Senior Engineer,49799,1992-05-09
434809,Stamatina,Peres,Senior Engineer,40000,1995-06-30
434824,Randy,Goodrum,Engineer,58694,1993-09-14
434832,Vojin,Mitzlaff,Senior Staff,50128,1997-03-26
434833,Uma,Shackell,Senior Staff,44303,1987-12-18
434896,Zhensheng,Furudate,Technique Leader,40000,1989-02-10
434923,Heather,Riefers,Senior Staff,73472,1985-10-17
434924,Feiyu,Morton,Senior Engineer,40000,1999-05-20
434949,Hausi,Lores,Senior Engineer,42020,1991-01-01
434950,Berto,Sadowski,Senior Engineer,40000,1994-06-14
434957,Chandrasekaran,Munos,Senior Engineer,54925,1998-06-12
434974,Alper,Piveteau,Engineer,60106,1994-11-09
434977,Arvin,Scallan,Senior Engineer,40000,1996-10-09
434988,Adin,Cannata,Senior Engineer,40000,1992-08-03
434995,Mads,Yoshimura,Senior Staff,74471,1991-03-12
434997,Ranan,Taubman,Senior Engineer,51308,1985-06-07
435006,Panayotis,Thisen,Senior Engineer,59292,2001-06-24
435032,Spyrose,Linnainmaa,Senior Engineer,42954,1991-05-03
435040,Shaowen,Otillio,Senior Staff,40000,1991-11-13
435047,Danco,Hiyoshi,Senior Engineer,63744,1990-05-25
435048,Wonhee,Matheson,Senior Engineer,40000,1995-05-02
435063,Troy,Lenart,Senior Engineer,47483,1994-04-08
435065,Roddy,Denna,Senior Staff,52684,1986-02-20
435078,Hatsukazu,Parfitt,Senior Staff,49866,1996-01-28
435109,Keung,Rikino,Senior Engineer,40000,1995-07-06
435111,Gully,Khasidashvili,Senior Staff,40000,1986-07-31
435126,Zeydy,Bernardeschi,Senior Staff,41687,2002-04-17
435127,Pranas,Lovengreen,Senior Staff,83044,2000-10-07
435135,Anoosh,Keirsey,Engineer,56825,1998-09-27
435148,Gennady,Buchter,Staff,72090,1994-02-25
435156,Munir,Emmerich,Senior Engineer,47797,1997-04-24
435165,Freyja,Coors,Senior Engineer,53087,1989-04-09
435198,Krisda,Dengi,Senior Staff,40000,1994-11-15
435199,Pranay,Butterworth,Engineer,51720,1995-11-24
435210,Huiqun,Zongker,Senior Engineer,69416,1988-08-21
435220,Poorav,Basawa,Senior Engineer,40000,1997-03-21
435240,Cullen,Janetzko,Senior Staff,41157,1998-09-06
435241,Takahito,Ciolek,Senior Staff,52129,1993-07-23
435277,Sadegh,Prochazka,Staff,66652,1996-09-03
435283,Naftali,Lieblein,Senior Engineer,41915,1994-12-08
435311,Qunsheng,Hartvigsen,Senior Staff,40000,1993-10-10
435312,Hatsukazu,Kisuki,Senior Engineer,47659,1990-03-13
435313,Fun,Vitiello,Senior Staff,48857,1988-11-09
435315,Georgi,Turnbull,Senior Staff,50612,1986-08-26
435326,Subir,Bonifati,Senior Staff,40000,1991-09-07
435345,Karoline,Murtafg,Senior Engineer,57973,1992-03-02
435350,Abdulla,Debuse,Senior Staff,65081,1997-07-26
435354,Bowen,Bashian,Senior Staff,92868,1988-06-25
435403,Dharmaraja,Ghelli,Senior Engineer,40000,1993-12-11
435417,Ranga,Melski,Technique Leader,40000,1987-05-28
435426,Vasilis,Yeung,Senior Engineer,40000,1996-04-30
435427,Manibrata,Gewali,Senior Staff,45774,1997-09-10
435442,Yinghua,Shimshoni,Senior Engineer,40000,1987-04-19
435456,Chiradeep,Bazzichi,Senior Engineer,45009,2002-07-14
435459,Arto,Heuser,Technique Leader,46509,1986-06-23
435467,Duke,Lodder,Senior Staff,67051,1993-11-09
435491,Kristinn,Bashian,Senior Engineer,58317,1994-03-24
435512,Yakkov,Orsini,Senior Engineer,67391,1999-10-18
435533,Stein,Giarratana,Engineer,86844,1999-01-06
435553,Somnath,Moffat,Staff,74641,1998-08-13
435555,Along,Cairo,Staff,82602,1995-11-30
435566,Licheng,Kawashima,Senior Engineer,42107,1991-09-16
435576,Urs,Felder,Senior Engineer,59169,1995-09-03
435587,Mohua,Narahari,Technique Leader,43835,1988-10-16
435590,Adel,Hardjono,Senior Engineer,40302,1997-12-26
435598,Remko,Peltason,Senior Engineer,66423,2000-03-02
435606,Kerhong,Aingworth,Senior Engineer,56684,1997-03-02
435611,Fabrizio,Shokrollahi,Senior Engineer,41598,1991-08-28
435617,Almudena,Broder,Senior Engineer,40000,1993-05-25
435618,Bouchung,Riesenhuber,Senior Engineer,40000,1996-12-06
435623,Paraskevi,Demos,Senior Staff,49493,2001-04-15
435630,Dines,Baer,Senior Staff,71684,1994-07-29
435640,Zdislav,Kitai,Senior Staff,56271,1995-04-18
435645,Branimir,Hennings,Senior Engineer,40000,1986-04-17
435666,Dmitry,Zhang,Technique Leader,59062,1987-12-28
435679,Ravishankar,Herath,Senior Engineer,40000,1996-09-04
435690,Zhonghua,Wynblatt,Senior Engineer,68350,1992-10-14
435691,Hinrich,Erev,Senior Engineer,40000,2000-05-11
435697,Miquel,McDermid,Senior Engineer,44165,1992-03-23
435713,Ortrun,Daescu,Technique Leader,56325,1988-02-06
435719,Gritta,Sidou,Senior Staff,68322,1987-02-22
435720,Shahaf,Rijsenbrij,Engineer,40000,1998-03-03
435729,Yuuichi,Kroft,Senior Engineer,41183,1995-03-03
435753,Matk,Ratzlaff,Senior Engineer,54531,1996-11-26
435775,Babette,Wiegley,Senior Engineer,50787,2001-09-25
435782,Shugo,Bolotov,Staff,46912,1994-08-22
435783,Guozhong,Ghazalie,Senior Engineer,45898,1992-12-04
435785,Yongmin,Validov,Senior Staff,58263,1994-04-08
435799,Gudjon,Kaiserswerth,Senior Staff,87210,1988-01-24
435806,Moie,Ventosa,Technique Leader,40000,1997-05-23
435810,Fumiya,Deyuan,Senior Engineer,53293,1992-04-25
435812,Kazuhisa,Rosca,Senior Engineer,58864,1993-10-10
435819,Manton,Merey,Senior Staff,40000,1995-08-02
435827,Shimshon,Weisert,Senior Engineer,40777,1998-04-21
435830,Yechiam,Zaumen,Senior Engineer,40000,1986-10-23
435836,Basil,Delgrande,Senior Staff,40000,1994-01-12
435842,Nigel,Wroclawski,Senior Staff,40000,1992-12-26
435843,Fei,Gammage,Senior Staff,40000,1991-10-13
435851,Tru,Asser,Senior Engineer,67996,1998-09-18
435856,Yurij,Morrow,Senior Staff,40000,1997-07-17
435880,Kwangsub,Giarratana,Senior Engineer,40000,1998-11-11
435893,Charlene,Byoun,Engineer,40000,1999-09-04
435911,Patricia,Perez,Senior Staff,43821,1998-01-18
435916,Cullen,Murtha,Senior Engineer,47875,1991-03-02
435952,Toshimi,Back,Senior Engineer,58901,1993-03-12
435967,Izaskun,Schneeberger,Senior Engineer,52660,1997-03-22
435980,Toney,Rando,Senior Staff,76720,1999-02-25
435992,Kish,Herber,Senior Engineer,40000,1986-01-27
435995,Jovan,Anger,Senior Engineer,40000,1996-06-22
435998,Ymte,Wrigley,Technique Leader,44243,1986-11-12
436001,Guenter,Restivo,Senior Engineer,48629,1988-12-22
436002,Kazuyasu,Takanami,Senior Engineer,40000,2000-05-26
436005,Kristen,Poupard,Senior Engineer,57348,1988-01-18
436007,Wonhee,Soicher,Senior Staff,40000,1987-12-01
436008,Jordanka,Hasenauer,Staff,40000,1997-08-26
436016,Uma,Shokrollahi,Senior Engineer,40000,1988-10-05
436020,Rutger,Wielonsky,Senior Engineer,40000,1994-07-29
436031,Jaques,Schmezko,Senior Engineer,40000,1990-11-25
436049,Golgen,Schmiedel,Staff,40000,1997-09-12
436050,Christophe,Emiris,Engineer,41179,1997-03-07
436061,Ekawit,Ressouche,Senior Engineer,64383,1998-12-03
436062,Kshitij,Ibel,Senior Staff,68800,1994-08-02
436069,Xumin,Spieker,Senior Engineer,40000,1992-10-30
436073,Pranjal,Lyonns,Senior Engineer,40000,1999-03-09
436074,Jessie,Morrow,Senior Engineer,65240,1999-02-07
436077,Mabo,Macedo,Senior Staff,63384,1991-02-11
436094,Mads,McDermid,Senior Engineer,67686,1993-10-30
436124,Padma,Binding,Senior Engineer,48245,1991-09-04
436126,Janalee,Baek,Senior Staff,66896,1998-01-27
436130,Guenter,Lorys,Senior Engineer,40000,1993-09-08
436144,Mark,Morrow,Senior Engineer,45592,1992-07-20
436148,Basant,Cairo,Senior Staff,68773,1993-12-12
436156,Nectarios,Benaini,Assistant Engineer,60657,1999-11-18
436178,Venkatesan,Ozery,Technique Leader,40000,1986-08-01
436183,Geoffrey,Jakobus,Senior Staff,42789,1989-11-10
436188,Bedir,Bridgland,Technique Leader,76464,1986-08-13
436191,Aram,Rajcani,Senior Engineer,40000,1994-05-20
436196,Kolar,Cherinka,Senior Engineer,42441,1996-04-25
436205,Rosita,Zielinski,Senior Engineer,50259,1993-07-16
436209,Manton,Kermarrec,Senior Engineer,40000,1998-09-26
436218,Gladys,Bergere,Engineer,40000,1996-07-01
436225,Mani,Penz,Senior Engineer,41222,1986-05-22
436243,Evgueni,Fujisaki,Senior Staff,48717,1994-10-27
436254,Tsutomu,Bellone,Senior Staff,81325,1996-08-17
436302,Ymte,Schurmann,Senior Staff,70658,1991-03-17
436304,Mohammed,Sommer,Senior Engineer,40000,1994-07-19
436307,Parke,Sambasivam,Senior Engineer,40000,1985-11-18
436319,Ramzi,Emmerich,Senior Engineer,40959,1995-09-15
436339,Berthier,Koblitz,Senior Engineer,40000,1988-09-10
436342,Sreenivas,Lorho,Senior Staff,40000,1988-05-30
436344,Manibrata,Anily,Senior Staff,54917,1994-05-13
436372,Abdelkader,Leslie,Senior Staff,45073,1994-10-19
436394,Guther,Chappelet,Senior Engineer,40177,1992-11-24
436395,Percy,Meszaros,Senior Engineer,59676,1991-10-24
436419,Randi,Schapiro,Senior Staff,49248,1993-07-01
436431,Uriel,Hutton,Senior Staff,86848,1994-08-12
436433,Ibibia,Morrow,Senior Engineer,40000,1993-12-17
436442,Mang,Takanami,Assistant Engineer,62859,1999-03-18
436446,Tze,Bazzichi,Senior Staff,62716,1993-03-03
436449,Tetsurou,Wilfing,Senior Engineer,43763,1995-06-25
436457,Wilmer,Deville,Staff,75240,1999-08-12
436467,Rafael,Edelhoff,Senior Staff,40000,1998-01-12
436473,Nakhoon,Braunmuhl,Senior Staff,68869,1996-09-05
436484,Florina,Dehkordi,Staff,43765,1999-03-01
436490,Hsiangchu,Willoner,Senior Engineer,64848,2000-07-29
436491,Marsja,Jakobus,Senior Staff,48999,1994-09-16
436498,Nathalie,Falco,Senior Staff,40000,1986-02-21
436499,Charlene,Trachtenberg,Senior Staff,40000,1997-02-18
436508,Taegyun,Michaeli,Senior Staff,59174,1997-02-15
436514,Mahendra,Fritzsche,Senior Staff,52379,1994-04-11
436515,Djenana,Krone,Engineer,40000,1998-05-26
436525,Abdulah,Langford,Senior Engineer,56029,1997-07-15
436540,Bedrich,Ishibashi,Senior Engineer,55532,1993-04-21
436585,Adib,Pargas,Senior Staff,62647,1994-03-12
436599,Parke,Zhang,Staff,40000,1998-08-31
436603,Duro,Rodite,Senior Staff,44118,1996-06-12
436612,Koldo,Kumaresan,Senior Engineer,42719,1986-12-26
436615,Jolita,Lortz,Engineer,54629,1997-04-24
436625,Shim,Pluym,Senior Staff,67434,1994-01-07
436635,Godehard,Levergood,Senior Staff,40000,1998-05-14
436639,Lidong,Krogh,Technique Leader,67887,1990-03-02
436644,Boguslaw,Luks,Engineer,40000,1999-09-16
436645,Gil,Pouyioutas,Senior Engineer,40000,1995-03-26
436646,Dante,Rotem,Engineer,40000,1998-11-08
436651,Weijing,Birnbaum,Senior Staff,80851,1996-01-17
436652,Marek,Anger,Senior Engineer,40000,2000-06-05
436653,Anoosh,Siepmann,Senior Engineer,60661,2000-08-28
436656,Rimon,Joslin,Engineer,40000,1996-12-25
436662,Mingzeng,Versino,Technique Leader,51517,1988-08-21
436684,Alejandra,Molenkamp,Senior Engineer,42992,1993-03-28
436686,Yishay,Tiemann,Senior Engineer,42347,1993-12-28
436693,JoAnna,Sherertz,Senior Staff,62904,2001-12-23
436694,Katsuo,Rothe,Senior Engineer,40000,1995-05-22
436697,Xinan,Sanella,Senior Engineer,40000,1998-03-15
436698,Emdad,McClurg,Senior Staff,85810,1993-07-06
436705,Margareta,Spataro,Senior Staff,73901,1993-11-03
436714,Gill,Lores,Senior Engineer,49390,1999-04-22
436718,Poornachandra,Uchoa,Senior Engineer,40000,1998-07-12
436731,Berni,Uhrig,Staff,40000,1999-09-17
436744,Remzi,Luders,Senior Staff,83358,1992-03-23
436757,Guiseppe,Lunt,Senior Engineer,50394,1991-03-16
436792,Taizo,Luca,Senior Staff,62808,1994-01-18
436822,Nahid,Yavatkar,Technique Leader,40000,1987-09-01
436836,Mads,Muchinsky,Senior Staff,66249,2000-02-01
436842,Tomofumi,Krzyzanowski,Senior Engineer,64016,1986-07-22
436848,Nitsan,Naudin,Senior Staff,46301,1995-11-08
436869,Billie,Barinka,Senior Engineer,67335,1992-11-18
436886,Martins,Benzmuller,Senior Engineer,40000,1996-12-17
436893,Duro,Perko,Engineer,48706,1996-08-03
436897,Shimshon,Gyorkos,Senior Engineer,58813,2000-04-13
436904,Tse,Fontan,Senior Staff,86974,1996-04-10
436909,Yuriy,Standera,Senior Engineer,40000,1999-12-20
436913,Kauko,Luders,Senior Engineer,40000,1992-07-04
436965,Falguni,Leijenhorst,Senior Engineer,64942,1993-06-22
436969,Jianhua,Olano,Senior Engineer,46772,1995-07-05
436981,Satoru,Champarnaud,Senior Engineer,45127,1990-01-22
436991,Nikolaos,Ratnakar,Senior Engineer,62150,1994-08-17
437024,Ioana,Jullig,Senior Staff,93688,1988-07-27
437033,Gregory,Tsunoo,Senior Engineer,52688,2001-04-27
437039,Kaijung,Godskesen,Senior Staff,75177,1990-11-20
437045,Bojan,Yamaashi,Senior Engineer,40000,1992-05-30
437052,Baocai,Gill,Senior Staff,54172,1998-02-01
437059,Jouni,Mahnke,Senior Staff,92292,1993-03-23
437074,Jiang,Falco,Engineer,40000,1997-11-13
437082,Hinrich,Cyne,Senior Engineer,40000,1994-10-30
437093,Otmar,Barvinok,Technique Leader,46063,1991-01-06
437097,Salvador,Clemencon,Senior Staff,86782,1996-04-17
437098,Alassane,Gaughan,Engineer,54031,1995-06-24
437101,Ramachenga,Birrer,Senior Staff,41639,1985-12-01
437103,Uno,Thimonier,Senior Engineer,47768,2001-06-03
437112,Kolar,Gerlach,Senior Staff,40000,1997-02-22
437120,Valeri,Tagansky,Technique Leader,55121,1997-12-12
437123,Prodip,Shimshoni,Senior Engineer,55971,1998-05-18
437129,Shuho,Suessmith,Senior Engineer,40000,1990-06-23
437131,Duke,Veccia,Senior Staff,50469,1986-09-28
437148,Elvis,Sambasivam,Senior Engineer,50630,1994-09-05
437159,Munehiko,Ritzmann,Senior Engineer,42772,1988-09-01
437166,Gennady,Ariola,Senior Engineer,66763,1999-02-24
437178,Radhika,Suwa,Senior Engineer,50281,1994-06-04
437181,Hiroyasu,Stellhorn,Senior Engineer,54357,1991-06-05
437182,Shigeaki,Vecchio,Senior Staff,66651,1990-03-29
437191,Shmuel,Luca,Senior Staff,40155,1997-11-19
437195,Uno,Hettesheimer,Senior Engineer,40000,1999-05-18
437205,Godehard,Panangaden,Senior Engineer,43783,1993-05-25
437209,Nishit,Pero,Staff,47983,1999-12-12
437223,Syozo,Lorin,Senior Staff,43332,1992-01-31
437230,Theirry,Erie,Senior Staff,40000,1994-03-26
437233,Beshir,Stroustrup,Senior Engineer,76122,1997-06-13
437234,Gil,Sgarro,Senior Staff,74403,1993-11-02
437236,Remmert,Asrin,Staff,76854,1999-07-15
437241,Angus,Moffat,Senior Staff,76833,1994-05-28
437250,Zengping,Ratzlaff,Senior Staff,63733,1988-02-27
437262,DAIDA,Pramanik,Senior Engineer,40000,1993-06-30
437266,Mack,Biran,Engineer,43824,1995-06-14
437267,Seongbae,Dengi,Technique Leader,59763,1986-05-02
437271,Nikolaus,Beutelspacher,Senior Engineer,40000,1991-09-05
437280,Khatoun,Khalil,Senior Engineer,46005,1987-10-31
437289,Eirik,Makinen,Senior Engineer,40000,1996-06-02
437295,Shao,Solovay,Senior Staff,40000,1985-02-27
437298,Van,Msuda,Senior Staff,45719,1990-12-01
437324,Luisa,Seghrouchni,Staff,76635,1996-12-01
437337,Marko,Klassen,Staff,47513,1994-10-25
437348,Deborah,Emden,Senior Engineer,40000,1993-01-22
437389,Miomir,Ranft,Senior Engineer,52803,1996-08-06
437390,Taiji,Oxman,Senior Staff,40000,1988-03-01
437394,Krister,Bouloucos,Senior Engineer,51549,1995-04-19
437396,Filipe,Pocchiola,Senior Staff,43618,1994-09-01
437405,Takahira,Nitta,Senior Engineer,88339,1992-11-16
437409,Emdad,Emmerich,Senior Engineer,40000,1997-06-09
437412,Shahab,Shinomoto,Senior Staff,67124,1989-01-05
437413,Yurii,Gaughan,Senior Staff,52895,2000-04-17
437419,Navid,Ishibashi,Senior Engineer,50019,1995-07-20
437421,Rayond,Edelhoff,Senior Engineer,40000,1996-03-12
437422,Naftaly,Plavsic,Senior Engineer,41012,1991-06-29
437426,Lillian,Lenart,Senior Staff,40000,1988-05-27
437442,Muzhong,Delaune,Senior Staff,71689,1992-03-12
437446,Huai,Ratnaker,Senior Staff,72235,1994-08-08
437453,Gladys,Sabnani,Senior Staff,70066,1996-04-19
